highlight,title,author,note,location
"\xe2\x80\x9cWhy so hard!\xe2\x80\x94said to the diamond one day the charcoal; \xe2\x80\x9care we then not near relatives?\xe2\x80\x94 Why so soft? O my brethren; thus do I ask you: are ye then not\xe2\x80\x94my brethren? Why so soft, so submissive and yielding? Why is there so much negation and abnegation in your hearts? Why is there so little fate in your looks? And if ye will not be fates and inexorable ones, how can ye one day\xe2\x80\x94 conquer with me? And if your hardness will not glance and cut and chip to pieces, how can ye one day\xe2\x80\x94create with me? For the creators are hard. And blessedness must it seem to you to press your hand upon millenniums as upon wax,\xe2\x80\x94 \xe2\x80\x94Blessedness to write upon the will of millenniums as upon brass,\xe2\x80\x94harder than brass, nobler than brass. Entirely hard is only the noblest. This new table, O my brethren, put I up over you: BECOME HARD!\xe2\x80\x94",Thus Spoke Zarathustra,Friedrich Nietzsche,"downloaded,uploaded,uploaded",2966.0
"Ready for lightning in its dark bosom, and for the redeeming flash of light, charged with lightnings which say Yea! which laugh Yea! ready for divining flashes of lightning:\xe2\x80\x94",Thus Spoke Zarathustra,Friedrich Nietzsche,"downloaded,uploaded,uploaded",3180.0
"\xe2\x80\x94Thus only groweth man aloft to the height where the lightning striketh and shattereth him: high enough for the lightning! Towards the few, the long, the remote go forth my soul and my seeking: of what account to me are your many little, short miseries! Ye do not yet suffer enough for me! For ye suffer from yourselves, ye have not yet suffered FROM MAN. Ye would lie if ye spake otherwise! None of you suffereth from what I have suffered.\xe2\x80\x94 7.",Thus Spoke Zarathustra,Friedrich Nietzsche,"downloaded,uploaded,uploaded",4036.0
"It is not enough for me that the lightning no longer doeth harm. I do not wish to conduct it away: it shall learn\xe2\x80\x94to work for ME.\xe2\x80\x94 My wisdom hath accumulated long like a cloud, it becometh stiller and darker. So doeth all wisdom which shall one day bear LIGHTNINGS.\xe2\x80\x94 Unto these men of to-day will I not be LIGHT, nor be called light. THEM\xe2\x80\x94will I blind: lightning of my wisdom! put out their eyes!",Thus Spoke Zarathustra,Friedrich Nietzsche,"downloaded,uploaded,uploaded",4040.0
"Ah, the poverty of soul in the twain! Ah, the filth of soul in the twain! Ah, the pitiable self-complacency in the twain!",Thus Spoke Zarathustra,Friedrich Nietzsche,"downloaded,uploaded,uploaded",931.0
Dare only to believe in yourselves\xe2\x80\x94in yourselves and in your inward parts! He who doth not believe in himself always lieth.,Thus Spoke Zarathustra,Friedrich Nietzsche,"downloaded,uploaded,uploaded",1685.0
"orbitofrontal cortex,",Subliminal: How Your Unconscious Mind Rules Your Behavior,Leonard Mlodinow,"downloaded,uploaded,uploaded",387.0
The world we perceive is an artificially constructed environment whose character and properties are as much a result of unconscious mental processing as they are a product of real data.,Subliminal: How Your Unconscious Mind Rules Your Behavior,Leonard Mlodinow,"downloaded,uploaded,uploaded",837.0
"From the point of view of evolution, what\xe2\x80\x99s interesting about all this is that a woman\xe2\x80\x99s attraction to men with low voices is most pronounced when she is in the fertile phase of her ovulatory cycle.8 What\xe2\x80\x99s more, not only do women\xe2\x80\x99s voice preferences vary with the phases of their reproductive cycle, so do their own voices\xe2\x80\x94in their pitch and smoothness\xe2\x80\x94and research indicates that the greater a woman\xe2\x80\x99s risk of conception, the sexier men find her voice.9 As a result, both women and men are especially attracted to each other\xe2\x80\x99s voices during a woman\xe2\x80\x99s fertile period. The obvious conclusion is that our voices act as subliminal advertisements for our sexuality. During a woman\xe2\x80\x99s fertile phase, those ads flash brightly on both sides, tempting us to click the \xe2\x80\x9cBuy\xe2\x80\x9d button when we are most likely to obtain not only a mate but, for no extra (upfront) cost, also a child. But there",Subliminal: How Your Unconscious Mind Rules Your Behavior,Leonard Mlodinow,"downloaded,uploaded,uploaded",2255.0
\xe2\x80\x9cWill you honestly tell me\xc2\xa0\xe2\x80\xa6\xc2\xa0whether you believe that the shape of my nose was ordained and \xe2\x80\x98guided by an intelligent cause\xe2\x80\x99?\xe2\x80\x9d32 The Beagle\xe2\x80\x99s captain wanted to keep Darwin off the ship because,Subliminal: How Your Unconscious Mind Rules Your Behavior,Leonard Mlodinow,"downloaded,uploaded,uploaded",2477.0
"In fact, damage to the VMPC has been shown to eliminate unconscious gender stereotyping.",Subliminal: How Your Unconscious Mind Rules Your Behavior,Leonard Mlodinow,"downloaded,uploaded,uploaded",2706.0
"Ours is one continued struggle against degradation sought to be inflicted upon us by the European, who desire to degrade us to the level of the raw Kaffir [black African]\xc2\xa0\xe2\x80\xa6\xc2\xa0whose sole ambition is to collect a certain number of cattle to buy a wife with, and then pass his life in indolence and nakedness.",Subliminal: How Your Unconscious Mind Rules Your Behavior,Leonard Mlodinow,"downloaded,uploaded,uploaded",2723.0
"Your in-group identity influences the way you judge people, but it also influences the way you feel about yourself, the way you behave, and sometimes even your performance.",Subliminal: How Your Unconscious Mind Rules Your Behavior,Leonard Mlodinow,"downloaded,uploaded,uploaded",2952.0
Bargh\xe2\x80\x99s relative insisted that he was unaware of even a single instance in which he\xe2\x80\x99d done something for reasons he wasn\xe2\x80\x99t aware,Subliminal: How Your Unconscious Mind Rules Your Behavior,Leonard Mlodinow,"downloaded,uploaded,uploaded",246.0
"dorsal striatum, as the structure that mediates much of this bias.",Subliminal: How Your Unconscious Mind Rules Your Behavior,Leonard Mlodinow,"downloaded,uploaded,uploaded",294.0
"Research suggests that when it comes to understanding our feelings, we humans have an odd mix of low ability and high confidence.",Subliminal: How Your Unconscious Mind Rules Your Behavior,Leonard Mlodinow,"downloaded,uploaded,uploaded",295.0
"effect was long ago dubbed the \xe2\x80\x9cPepsi paradox,\xe2\x80\x9d referring to the fact that Pepsi consistently beats Coke in blind taste tests, although people seem to prefer Coke when they know what they are drinking.",Subliminal: How Your Unconscious Mind Rules Your Behavior,Leonard Mlodinow,"downloaded,uploaded,uploaded",394.0
"What Koch\xe2\x80\x99s group found, however, was that if they present a changing image to one eye and a static one to the other, people will see only the changing image, and never the static one.",Subliminal: How Your Unconscious Mind Rules Your Behavior,Leonard Mlodinow,"your eye is looking out for the danger,downloaded,uploaded,uploaded",707.0
"not identify the missing sound.26 The effect is called phonemic restoration, and it\xe2\x80\x99s conceptually analogous to the filling in that your brain",Subliminal: How Your Unconscious Mind Rules Your Behavior,Leonard Mlodinow,"downloaded,uploaded,uploaded",811.0
"Today we know that actually both theories are wrong, in the sense that both are only approximations of what really happens in nature. But they are also both correct, in that they each provide a very accurate and useful description of nature in the realms in which they do apply.",Subliminal: How Your Unconscious Mind Rules Your Behavior,Leonard Mlodinow,"downloaded,uploaded,uploaded",832.0
"These are often police detectives themselves, or inmates plucked from the local jail. Such false identifications don\xe2\x80\x99t get anyone in trouble, but think about the implications: the police know that a fifth to a quarter of the time a witness will identify an individual who they are certain did not commit the crime, yet when a witness fingers the person who is their suspect, the police\xe2\x80\x94and the courts\xe2\x80\x94assume that that identification is reliable.",Subliminal: How Your Unconscious Mind Rules Your Behavior,Leonard Mlodinow,"downloaded,uploaded,uploaded",906.0
Convicting the Innocent.,Subliminal: How Your Unconscious Mind Rules Your Behavior,Leonard Mlodinow,"downloaded,uploaded,uploaded",922.0
"John Dean, it turns out, was more like a historical novelist than a tape recorder. He was almost never right in his recollections of the content of the conversations, and he was usually not even close.",Subliminal: How Your Unconscious Mind Rules Your Behavior,Leonard Mlodinow,"by just making up information it all worked out and people believed him,downloaded,uploaded,uploaded",941.0
"first, people have a good memory for the general gist of events but a bad one for the details; second, when pressed for the unremembered details, even well-intentioned people making a sincere effort to be accurate will inadvertently fill in the gaps by making things up; and third, people will believe the memories they make up. Hugo",Subliminal: How Your Unconscious Mind Rules Your Behavior,Leonard Mlodinow,"i did that csays memory. i couldd not have done that says prrde eventually memory subsides,downloaded,uploaded,uploaded",1037.0
"Freud understood much better than M\xc3\xbcnsterberg did the immense power of the unconscious, but he thought that repression, rather than a dynamic act of creation on the part of the unconscious, was the reason for the gaps and inaccuracies in our memory; while M\xc3\xbcnsterberg understood much better than Freud did the mechanics and the reasons for memory distortion and loss\xe2\x80\x94but had no sense at all of the unconscious processes that created them.",Subliminal: How Your Unconscious Mind Rules Your Behavior,Leonard Mlodinow,"downloaded,uploaded,uploaded",1051.0
"memory housed a great many versions of every face he had ever seen. To Shereshevsky, each time a face changed its expression or was seen in different lighting, it was a new face, and he remembered them all. So",Subliminal: How Your Unconscious Mind Rules Your Behavior,Leonard Mlodinow,"downloaded,uploaded,uploaded",1078.0
"surface structure and deep structure. Surface structure refers to the specific way an idea is expressed, such as the words used and their order. Deep structure refers to the gist of the idea.16 Most of us avoid the problems of clutter by retaining the gist but freely discarding details. As a result, although we can retain deep structure\xe2\x80\x94the meaning of what was said\xe2\x80\x94for long periods of time, we can accurately remember surface structure\xe2\x80\x94",Subliminal: How Your Unconscious Mind Rules Your Behavior,Leonard Mlodinow,"downloaded,uploaded,uploaded",1084.0
"candy, sour, sugar, bitter, good, taste, tooth, nice, honey, soda, chocolate, heart, cake, eat, and pie.",Subliminal: How Your Unconscious Mind Rules Your Behavior,Leonard Mlodinow,"downloaded,uploaded,uploaded",1092.0
"remember the gist, fill in the details, believe the result.",Subliminal: How Your Unconscious Mind Rules Your Behavior,Leonard Mlodinow,"downloaded,uploaded,uploaded",1119.0
"There, a researcher carrying a campus map approached unsuspecting pedestrians to ask for directions to a nearby building. After the researcher and pedestrian had spoken for ten or fifteen seconds, two other men, each holding one end of a large door, rudely passed between them. As the door passed, it blocked the pedestrian\xe2\x80\x99s view of the experimenter for about one second. During that time, a new researcher with an identical map stepped in to continue the direction-asking interaction while the original researcher walked off behind the door. The substitute researcher was two inches shorter, wore different clothing, and had a noticeably different voice than the original. The pedestrian\xe2\x80\x99s conversational partner had suddenly morphed into someone else. Still, most of the pedestrians didn\xe2\x80\x99t notice, and were quite surprised when told of the switch.",Subliminal: How Your Unconscious Mind Rules Your Behavior,Leonard Mlodinow,"downloaded,uploaded,uploaded",1243.0
"But my hugs and kisses do not vanish without a trace. They remain, at least in aggregate, as fond feelings and emotional bonds.",Subliminal: How Your Unconscious Mind Rules Your Behavior,Leonard Mlodinow,"downloaded,uploaded,uploaded",1310.0
"Social rejection doesn\xe2\x80\x99t just cause emotional pain; it affects our physical being. In fact, social relationships are so important to humans that a lack of social connection constitutes a major risk factor for health, rivaling even the effects of cigarette smoking, high blood pressure, obesity, and lack of physical activity. In one study, researchers surveyed 4,775 adults in Alameda County, near San Francisco.",Subliminal: How Your Unconscious Mind Rules Your Behavior,Leonard Mlodinow,"downloaded,uploaded,uploaded",1420.0
"Fourth-order intentionality is required to create literature, for writers must make judgments based on their own experiences of fourth-order intentionality, such as I think that the cues in this scene will signal to the reader that Horace thinks that Mary intends to dump him.",Subliminal: How Your Unconscious Mind Rules Your Behavior,Leonard Mlodinow,"downloaded,uploaded,uploaded",1493.0
oxytocin,Subliminal: How Your Unconscious Mind Rules Your Behavior,Leonard Mlodinow,"downloaded,uploaded,uploaded",1596.0
"And in both men and women, the oxytocin and vasopressin that are released into the brain after sex promote attraction and love. Oxytocin is even released during hugs, especially in women, which is why mere casual physical touch can lead to feelings of emotional closeness even in the absence of a conscious, intellectual connection between the participants.",Subliminal: How Your Unconscious Mind Rules Your Behavior,Leonard Mlodinow,"downloaded,uploaded,uploaded",1627.0
"(Not surprisingly, oxytocin sprays are now available over the Internet, though they are not very effective unless the oxytocin is sprayed directly into the target person\xe2\x80\x99s nostril.)",Subliminal: How Your Unconscious Mind Rules Your Behavior,Leonard Mlodinow,"downloaded,uploaded,uploaded",1640.0
"the very act of giving a reason was important enough to trigger the \xe2\x80\x9cyes\xe2\x80\x9d aspect of the script, regardless of the fact that the excuse itself had no validity,",Subliminal: How Your Unconscious Mind Rules Your Behavior,Leonard Mlodinow,"downloaded,uploaded,uploaded",1691.0
"region is the \xe2\x80\x9creptilian brain,\xe2\x80\x9d",Subliminal: How Your Unconscious Mind Rules Your Behavior,Leonard Mlodinow,"downloaded,uploaded,uploaded",1742.0
"The second region, the limbic system, is more sophisticated, the source of our unconscious social perception.",Subliminal: How Your Unconscious Mind Rules Your Behavior,Leonard Mlodinow,"downloaded,uploaded,uploaded",1744.0
"Many of the structures in this second region are sometimes grouped together into what is called the \xe2\x80\x9cold mammalian brain,\xe2\x80\x9d which all mammals have, as opposed to the third region\xe2\x80\x94the neocortex, or \xe2\x80\x9cnew\xe2\x80\x9d mammalian brain\xe2\x80\x94whose structures the more primitive mammals generally",Subliminal: How Your Unconscious Mind Rules Your Behavior,Leonard Mlodinow,"downloaded,uploaded,uploaded",1751.0
"Labeling children as gifted had proved to be a powerful self-fulfilling prophecy. Wisely, Rosenthal hadn\xe2\x80\x99t falsely labeled any kids as being below",Subliminal: How Your Unconscious Mind Rules Your Behavior,Leonard Mlodinow,"downloaded,uploaded,uploaded",1935.0
"But when the interviewer was a male asking personal questions, the boyfriend would subtly inject himself into the powwow, flashing what are called \xe2\x80\x9ctie-signs,\xe2\x80\x9d nonverbal cues meant to convey a connection with the woman.",Subliminal: How Your Unconscious Mind Rules Your Behavior,Leonard Mlodinow,"downloaded,uploaded,uploaded",2045.0
"In a job interview, if the job requires great leadership ability, a display of too much submissiveness would be a bad strategy. But if the interviewer seemed very insecure, a pleasing display of just the right amount of submissiveness could be reassuring and incline that person in the applicant\xe2\x80\x99s favor. A highly successful Hollywood agent once mentioned to me that he made a point to negotiate only over the telephone so as to avoid being influenced\xe2\x80\x94or inadvertently revealing anything\xe2\x80\x94through eye contact with the opposite party.",Subliminal: How Your Unconscious Mind Rules Your Behavior,Leonard Mlodinow,"downloaded,uploaded,uploaded",2099.0
"photographs of adults and children with differing facial expressions. The two measures proved to be related. That is, the researchers found a strong correlation between a child\xe2\x80\x99s popularity and his or her ability to read others.",Subliminal: How Your Unconscious Mind Rules Your Behavior,Leonard Mlodinow,"downloaded,uploaded,uploaded",2135.0
There is a road from the eye to the heart that does not go through the intellect.\xc2\xa0\xc2\xa0\xc2\xa0\xc2\xa0\xe2\x80\x94G. K. CHESTERTON,Subliminal: How Your Unconscious Mind Rules Your Behavior,Leonard Mlodinow,"downloaded,uploaded,uploaded",2162.0
"When Mark Antony addressed the throngs after Caesar\xe2\x80\x99s assassination, saying, in Shakespeare\xe2\x80\x99s version of the events, \xe2\x80\x9cFriends, Romans, countrymen, lend me your ears,\xe2\x80\x9d he was really saying, \xe2\x80\x9cIn-group members, in-group members, in-group members\xc2\xa0\xe2\x80\xa6\xe2\x80\x9d A wise appeal.",Subliminal: How Your Unconscious Mind Rules Your Behavior,Leonard Mlodinow,"downloaded,uploaded,uploaded",2940.0
"The stronger the threat to feeling good about yourself, it seems, the greater the tendency to view reality through a distorting lens.",Subliminal: How Your Unconscious Mind Rules Your Behavior,Leonard Mlodinow,"downloaded,uploaded,uploaded",3442.0
"I\xe2\x80\x99ve talked a lot about how research psychologists reject much of Freudian theory, but one idea Freudian therapists and experimental psychologists agree on today is that our ego fights fiercely to defend its honor.",Subliminal: How Your Unconscious Mind Rules Your Behavior,Leonard Mlodinow,"downloaded,uploaded,uploaded",3498.0
"When asked, most subjects denied that their assessment of the research depended on whether the data supported their prior opinion. But they were wrong.",Subliminal: How Your Unconscious Mind Rules Your Behavior,Leonard Mlodinow,"downloaded,uploaded,uploaded",3597.0
accepting industry hospitality and gifts has a significant subliminal effect on patient-care decisions.,Subliminal: How Your Unconscious Mind Rules Your Behavior,Leonard Mlodinow,"downloaded,uploaded,uploaded",3607.0
"They show that when assessing emotionally relevant data, our brains automatically include our wants and dreams and desires.",Subliminal: How Your Unconscious Mind Rules Your Behavior,Leonard Mlodinow,"downloaded,uploaded,uploaded",3614.0
"The researchers watched as their subjects performed the test. Those who were motivated to see no change dipped the paper, and when nothing happened, they quickly accepted the happy answer and decided the test was complete. But those motivated to see the paper turn green stared at the strip for an extra thirty seconds, on average, before accepting the verdict. What\xe2\x80\x99s more, over half of these subjects engaged in some sort of retesting behavior. One subject redipped the paper twelve times, like a child",Subliminal: How Your Unconscious Mind Rules Your Behavior,Leonard Mlodinow,"downloaded,uploaded,uploaded",3653.0
"Rather, because we poke holes in evidence we dislike and plug holes in evidence we like, the net effect in these studies was to amplify the intensity of the disagreement.",Subliminal: How Your Unconscious Mind Rules Your Behavior,Leonard Mlodinow,"downloaded,uploaded,uploaded",3684.0
\xe2\x80\x9cYou can\xe2\x80\x99t connect the dots looking forward; you can only connect them looking backwards. So you have to trust that the dots will somehow connect in your future.\xe2\x80\x9d,Subliminal: How Your Unconscious Mind Rules Your Behavior,Leonard Mlodinow,"downloaded,uploaded,uploaded",3811.0
"\xe2\x80\x9cEvery morning upon awakening, I experience a supreme pleasure: that of being Salvador Dal\xc3\xad, and I ask myself, wonderstruck, what prodigious thing will he do today, this Salvador Dal\xc3\xad?\xe2\x80\x9d46",Subliminal: How Your Unconscious Mind Rules Your Behavior,Leonard Mlodinow,"downloaded,uploaded,uploaded",3818.0
essay on free will by the French philosopher Charles Renouvier. After,Subliminal: How Your Unconscious Mind Rules Your Behavior,Leonard Mlodinow,"downloaded,uploaded,uploaded",3156.0
see,Subliminal: How Your Unconscious Mind Rules Your Behavior,Leonard Mlodinow,"downloaded,uploaded,uploaded",3772.0
"But what can a decent man speak of with most pleasure? Answer: Of himself. Well, so I will talk about myself.",Notes from Underground,Fedor Dostoyevsky,"downloaded,uploaded,uploaded",57.0
"What is bad (this is my comment again) is that I dare say people will be thankful for the gold pins then. Man is stupid, you know, phenomenally stupid; or rather he is not at all stupid, but he is so ungrateful that you could not find another like him in all creation. I, for instance, would not be in the least surprised if all of a sudden, A PROPOS of nothing, in the midst of general prosperity a gentleman with an ignoble, or rather with a reactionary and ironical, countenance were to arise and, putting his arms akimbo, say to us all: I say, gentleman, hadn\t we better kick over the whole show and scatter rationalism to the winds, simply to send these logarithms to the devil, and to enable us to live once more at our own sweet foolish will! That again would not matter, but what is annoying is that he would be sure to find followers\xe2\x80\x94such",Notes from Underground,Fedor Dostoyevsky,"downloaded,uploaded,uploaded",316.0
"What has made them conceive that man must want a rationally advantageous choice? What man wants is simply INDEPENDENT choice, whatever that independence may cost and wherever it may lead. And choice, of course, the devil only knows what choice.",Notes from Underground,Fedor Dostoyevsky,"downloaded,uploaded,uploaded",327.0
ungrateful biped.,Notes from Underground,Fedor Dostoyevsky,"downloaded,uploaded,uploaded",372.0
"Man likes to make roads and to create, that is a fact beyond dispute. But why has he such a passionate love for destruction and chaos also? Tell me that! But on that point I want to say a couple of words myself. May it not be that he loves chaos and destruction (there can be no disputing that he does sometimes love it) because he is instinctively afraid of attaining his object and completing the edifice he is constructing?",Notes from Underground,Fedor Dostoyevsky,"downloaded,uploaded,uploaded",417.0
"perhaps the only goal on earth to which mankind is striving lies in this incessant process of attaining, in other words, in life itself, and not in the thing to be attained,",Notes from Underground,Fedor Dostoyevsky,"downloaded,uploaded,uploaded",425.0
"and that, of course, is very absurd. In fact, man is a comical creature; there seems to be a kind of jest in",Notes from Underground,Fedor Dostoyevsky,"downloaded,uploaded,uploaded",432.0
"exists as long as my desires exist. Perhaps you are laughing again? Laugh away; I will put up with any mockery rather than pretend that I am satisfied when I am hungry. I know,",Notes from Underground,Fedor Dostoyevsky,"downloaded,uploaded,uploaded",460.0
"Another circumstance, too, worried me in those days: that there was no one like me and I was unlike anyone else. I am alone and they are EVERYONE, I thought\xe2\x80\x94and pondered.",Notes from Underground,Fedor Dostoyevsky,"downloaded,uploaded,uploaded",563.0
"I never have been a coward at heart, though I have always been a coward in action.",Notes from Underground,Fedor Dostoyevsky,"downloaded,uploaded,uploaded",630.0
"might foam at the mouth, but bring me a doll to play with, give me a cup of tea with sugar in it, and maybe I should be appeased. I might even be genuinely touched, though probably I should grind my teeth at myself afterwards and lie awake at night with shame for months after. That was my way. I was lying",Notes from Underground,Fedor Dostoyevsky,"downloaded,uploaded,uploaded",32.0
"Now, I am living out my life in my corner, taunting myself with the spiteful and useless consolation that an intelligent man cannot become anything seriously, and it is only the fool who becomes anything.",Notes from Underground,Fedor Dostoyevsky,"downloaded,uploaded,uploaded",41.0
"The more conscious I was of goodness and of all that was sublime and beautiful, the more deeply I sank into my mire and the more ready I was to sink in it altogether.",Notes from Underground,Fedor Dostoyevsky,"downloaded,uploaded,uploaded",73.0
"For forty years together it will remember its injury down to the smallest, most ignominious details, and every time will add, of itself, details still more ignominious, spitefully teasing and tormenting itself with its own imagination.",Notes from Underground,Fedor Dostoyevsky,"downloaded,uploaded,uploaded",131.0
"they are malignant moans, and the malignancy is the whole point. The enjoyment of the sufferer finds expression in those moans; if he did not feel enjoyment in them he would not moan. It",Notes from Underground,Fedor Dostoyevsky,"downloaded,uploaded,uploaded",170.0
"Why, how am I, for example, to set my mind at rest? Where are the primary causes on which I am to build? Where are my foundations? Where am I to get them from? I exercise myself in reflection, and consequently with me every primary cause at once draws after itself another still more primary, and so on to infinity.",Notes from Underground,Fedor Dostoyevsky,"downloaded,uploaded,uploaded",212.0
"successfully, being persuaded that he is doing a just and honest thing. But I see no justice in it, I find no sort of virtue in it either, and consequently if I attempt to revenge myself, it is only out of spite. Spite, of course, might overcome everything, all my doubts, and so might serve quite successfully in place of a primary cause, precisely because it is not a cause.",Notes from Underground,Fedor Dostoyevsky,"downloaded,uploaded,uploaded",217.0
"They had no understanding of such essential things, they took no interest in such striking, impressive subjects, that I could not help considering them inferior to myself. It was not wounded vanity that drove me to it, and for God\s sake do not thrust upon me your hackneyed remarks, repeated to nausea, that I was only a dreamer, while they even then had an understanding of life.",Notes from Underground,Fedor Dostoyevsky,"downloaded,uploaded,uploaded",878.0
"Once, indeed, I did have a friend. But I was already a tyrant at heart; I wanted to exercise unbounded sway over him; I tried to instil into him a contempt for his surroundings; I required of him a disdainful and complete break with those surroundings.",Notes from Underground,Fedor Dostoyevsky,"downloaded,uploaded,uploaded",894.0
"At first there was a look of amazement, even of terror on her face, but only for one instant. She warmly and rapturously embraced",Notes from Underground,Fedor Dostoyevsky,"downloaded,uploaded,uploaded",1720.0
"But this I can say for certain: though I did that cruel thing purposely, it was not an impulse from the heart, but came from my evil brain.",Notes from Underground,Fedor Dostoyevsky,"downloaded,uploaded,uploaded",1748.0
"A cryptocurrency is an online payment system for which the storage and the verification of transactions - therefore,  the safeguard of the system consistency itself - are decentralised, i.e. do not require the presence of a trusted third  party. This result can be achieved by securing financial transactions through a clever combination of cryptographic  technologies",nse-3968549831676965412-2005.00114.pdf.pdf,s3.us-west-2.amazonaws.com,".flash,downloaded,uploaded,uploaded",0.0
"adapts Cervantes\xe2\x80\x99 burlesque for a delightful heroine who, from the reading of romances, believes aspiring suitors will die for her at the proverbial drop of a handkerchief. The philosopher David Hume cites an anecdote from the novel, Sancho\xe2\x80\x99s account of the discovery",Don Quixote (Classics of World Literature),"Miguel de Cervantes, Tom Griffith, David Whitlock, and Tobias George Smollett","downloaded,uploaded,uploaded",317.0
"Such data are said to be approximately normally distributed and have the following properties.   The mean, median, and mode are all nearly equal.   The data are grouped fairly symmetrically about the mean.   About two-thirds of the data are within 1 standard deviation of the mean.   Almost all of the data are within 2 standard deviations of the",Official GRE Quantitative Reasoning Practice Questions: 1,Educational Testing Service,"uploaded,uploaded",7060.0
combinations of n objects taken k at a time and,Official GRE Quantitative Reasoning Practice Questions: 1,Educational Testing Service,"uploaded,uploaded",6836.0
This relationship can also be described as follows.,Official GRE Quantitative Reasoning Practice Questions: 1,Educational Testing Service,"uploaded,uploaded",6832.0
"Combinations Given the five letters A, B, C, D, and E, suppose that you want to determine the number of ways in which you can select 3 of the 5 letters, but unlike before, you do not want to count different orders",Official GRE Quantitative Reasoning Practice Questions: 1,Educational Testing Service,"uploaded,uploaded",6824.0
"This expression represents the number of permutations of n objects taken k at a time, that is, the number of ways to select and order k objects out of n objects. Example 4.3.5: How many different",Official GRE Quantitative Reasoning Practice Questions: 1,Educational Testing Service,"uploaded,uploaded",6817.0
"Thus, the interquartile range measures the spread of the middle half of the data.",Official GRE Quantitative Reasoning Practice Questions: 1,Educational Testing Service,"uploaded,uploaded",6654.0
13. If which of the following statements must be true?           m = n,Official GRE Quantitative Reasoning Practice Questions: 1,Educational Testing Service,"uploaded,uploaded",2023.0
11. How many integers are in the solution set of the inequality,Official GRE Quantitative Reasoning Practice Questions: 1,Educational Testing Service,"uploaded,uploaded",1991.0
Quantitative Reasoning Section Directions,Official GRE Quantitative Reasoning Practice Questions: 1,Educational Testing Service,"algebra test 1,uploaded,uploaded",1264.0
found the book The 16 Percent Solution by Joel Moskowitz.,Rich Dad Poor Dad: What The Rich Teach Their Kids About Money - That The Poor And Middle Class Do Not!,Robert T. Kiyosaki,"uploaded,uploaded",2681.0
"He understood that every person has a weak and needy part of their soul that can be bought, and he knew that every individual also had a part of their soul that was resilient and could never be bought. It was only a question of which one was stronger.",Rich Dad Poor Dad: What The Rich Teach Their Kids About Money - That The Poor And Middle Class Do Not!,Robert T. Kiyosaki,"uploaded,uploaded",561.0
"Rich dad rocked back and laughed heartily. Finally he said, “You’d best change your point of view. Stop blaming me and thinking I’m the problem. If you think I’m the problem, then you have to change me. If you realize that you’re the problem, then you can change yourself, learn something, and grow wiser. Most people want everyone else in the world to change but themselves. Let me tell you, it’s easier to change yourself than everyone else.”",Rich Dad Poor Dad: What The Rich Teach Their Kids About Money - That The Poor And Middle Class Do Not!,Robert T. Kiyosaki,"uploaded,uploaded",429.0
The Richest Man in Babylon.,Rich Dad Poor Dad: What The Rich Teach Their Kids About Money - That The Poor And Middle Class Do Not!,Robert T. Kiyosaki,"uploaded,uploaded",2468.0
Find a reason greater than reality: the power of spirit,Rich Dad Poor Dad: What The Rich Teach Their Kids About Money - That The Poor And Middle Class Do Not!,Robert T. Kiyosaki,"uploaded,uploaded",2332.0
"“Do what you feel in your heart to be right—for you’ll be criticized anyway. You’ll be damned if you do, and damned if you don’t.”",Rich Dad Poor Dad: What The Rich Teach Their Kids About Money - That The Poor And Middle Class Do Not!,Robert T. Kiyosaki,"uploaded,uploaded",2258.0
"In another example, I hold a small portion of my assets in tax-lien certificates instead of CDs. I earn 16 percent per year on my money, which certainly beats the interest rates banks offer on CDs. The certificates are secured by real estate and enforced by state law, which is also better than most banks.",Rich Dad Poor Dad: What The Rich Teach Their Kids About Money - That The Poor And Middle Class Do Not!,Robert T. Kiyosaki,"uploaded,uploaded",2155.0
“People are so afraid of losing that they lose”,Rich Dad Poor Dad: What The Rich Teach Their Kids About Money - That The Poor And Middle Class Do Not!,Robert T. Kiyosaki,"uploaded,uploaded",2058.0
"The most important specialized skills are sales and marketing. The ability to sell—to communicate to another human being, be it a customer, employee, boss, spouse, or child—is the base skill of personal success.",Rich Dad Poor Dad: What The Rich Teach Their Kids About Money - That The Poor And Middle Class Do Not!,Robert T. Kiyosaki,"uploaded,uploaded",1990.0
"most painful part is deciding to go. Once you get past that, it’s easy. There have been many days I have dreaded going to the gym, but once I am there and in motion, it is a pleasure. After the workout is over, I am always glad I talked myself into going.",Rich Dad Poor Dad: What The Rich Teach Their Kids About Money - That The Poor And Middle Class Do Not!,Robert T. Kiyosaki,"uploaded,uploaded",1940.0
"Often I recommend joining a network-marketing company, also called multilevel marketing, if they want to learn sales skills. Some of these companies have excellent training programs that help people get over their fear of failure and rejection, which are the main reasons people are unsuccessful. Education is more valuable than money, in the long run.",Rich Dad Poor Dad: What The Rich Teach Their Kids About Money - That The Poor And Middle Class Do Not!,Robert T. Kiyosaki,"uploaded,uploaded",1931.0
"It is said that the fear of public speaking is a fear greater than death for most people. According to psychiatrists, the fear of public speaking is caused by the fear of ostracism, the fear of standing out, the fear of criticism, the fear of ridicule, and the fear of being an outcast. The fear of being different prevents most people from seeking new ways to solve their problems.",Rich Dad Poor Dad: What The Rich Teach Their Kids About Money - That The Poor And Middle Class Do Not!,Robert T. Kiyosaki,"uploaded,uploaded",964.0
